Time,Load,TotalPower,Diesel,Solar,Wind,RemainingPower,V2G
0.513687838,1.242645721,1.404277749,0.104490784,-0.001193626,1.300980591,0.161632028,1.41846E-06
0.516970234,1.243237179,1.365909187,0.065714147,-0.001211743,1.301406783,0.122672008,1.41894E-06
0.52025263,1.243337246,1.324163792,0.024036845,-0.001226605,1.301353552,0.080826546,1.41836E-06
0.523535026,1.243085729,1.318298496,0.018416288,-0.001225341,1.301107549,0.075212767,1.41729E-06
0.526817423,1.242932022,1.353460756,0.053556203,-0.001210225,1.301114778,0.110528734,1.41673E-06
0.530099819,1.24321556,1.397106836,0.096733954,-0.001196113,1.301568995,0.153891276,1.41718E-06
0.533382215,1.243859916,1.409909838,0.108863031,-0.001196487,1.302243294,0.166049922,1.41821E-06
0.536664611,1.244455945,1.381846363,0.080346864,-0.001211196,1.302710695,0.137390418,1.41886E-06
0.539947007,1.244645807,1.340385333,0.038872162,-0.001227035,1.302740206,0.095739526,1.41857E-06
0.543229403,1.244447952,1.324219892,0.022948635,-0.001230206,1.302501463,0.07977194,1.41764E-06
0.546511799,1.244228434,1.347616063,0.046437617,-0.001218927,1.302397373,0.103387629,1.41694E-06
0.549794195,1.244356071,1.388196457,0.086711779,-0.001204667,1.302689345,0.143840387,1.41712E-06
0.553076591,1.24486609,1.408540684,0.106478362,-0.001201258,1.30326358,0.163674594,1.41799E-06
0.556358987,1.245438792,1.390803987,0.088269153,-0.0012122,1.303747033,0.145365195,1.41874E-06
0.559641383,1.245702684,1.352359248,0.049730882,-0.001227798,1.303856165,0.106656564,1.4187E-06
0.562923779,1.2455752,1.32881318,0.026394698,-0.001234431,1.303652913,0.08323798,1.41794E-06
0.566206175,1.245328914,1.340942198,0.038692014,-0.0012271,1.303477284,0.095613284,1.41718E-06
0.569488571,1.245331649,1.376224176,0.073809445,-0.001213714,1.303628445,0.130892527,1.41712E-06
0.572770967,1.245708024,1.401339486,0.098453659,-0.001207456,1.304093282,0.155631462,1.41781E-06
0.576053363,1.246233666,1.393237062,0.089883153,-0.001214589,1.304568498,0.147003397,1.41859E-06
0.579335759,1.246551191,1.359829726,0.056311961,-0.001228962,1.304746727,0.113278535,1.41876E-06
0.582618155,1.246500644,1.331779064,0.028419851,-0.001238019,1.304597232,0.085278419,1.41819E-06
0.585900551,1.24625922,1.333796043,0.030645285,-0.001234459,1.304385217,0.087536822,1.41743E-06
0.589182947,1.246168899,1.36229481,0.05909702,-0.001222726,1.304420516,0.116125911,1.41719E-06
0.592465343,1.246419287,1.389578691,0.086019639,-0.001214577,1.304773629,0.143159404,1.41767E-06
0.595747739,1.246879623,1.389884598,0.085883537,-0.001218122,1.305219182,0.143004975,1.41843E-06
0.599030135,1.247228434,1.362823737,0.058603139,-0.00123054,1.305451138,0.115595303,1.41876E-06
0.602312531,1.247253061,1.332921552,0.028797825,-0.001241003,1.30536473,0.085668491,1.41839E-06
0.605594927,1.247040287,1.32644634,0.022541434,-0.00124081,1.305145716,0.079406053,1.41768E-06
0.608877323,1.246887632,1.347393144,0.043532725,-0.001231256,1.305091675,0.100505512,1.4173E-06
0.612159719,1.247025234,1.374558327,0.070443434,-0.001222127,1.30533702,0.127533093,1.41759E-06
0.616280377,1.247505466,1.379080721,0.074485403,-0.001224206,1.305819523,0.131575255,1.41841E-06
0.620401034,1.247850424,1.347615508,0.042821673,-0.001238059,1.306031895,0.099765085,1.41871E-06
0.624521692,1.247764844,1.32046874,0.015861654,-0.00124638,1.305853466,0.072703896,1.41812E-06
0.628642349,1.247524148,1.330372098,0.025937683,-0.001239859,1.305674273,0.082847951,1.41747E-06
0.632763007,1.247588505,1.360043433,0.055410434,-0.00122899,1.305861988,0.112454928,1.41762E-06
0.636883664,1.24799287,1.367047802,0.061995003,-0.001229459,1.306282258,0.119054932,1.41835E-06
0.641004322,1.248320637,1.340431137,0.035175271,-0.001241391,1.306497257,0.0921105,1.41868E-06
0.645124979,1.248269079,1.313636124,0.00853374,-0.001249887,1.30635227,0.065367045,1.41822E-06
0.649245637,1.248040344,1.318777847,0.013857481,-0.00124518,1.306165546,0.070737503,1.4176E-06
0.653366294,1.248054442,1.344710524,0.039654798,-0.001235178,1.306290905,0.096656082,1.41766E-06
0.657486952,1.248390246,1.353556677,0.048137494,-0.001234325,1.306653508,0.105166431,1.41829E-06
0.661607609,1.248697885,1.331453086,0.025830266,-0.001244416,1.306867236,0.082755201,1.41865E-06
0.665728267,1.248675869,1.305609548,0.000108388,-0.001252818,1.306753978,0.056933679,1.41829E-06
0.669848924,1.248463406,1.306885225,0.001567415,-0.001249636,1.306567447,0.058421819,1.41772E-06
0.673969582,1.248438564,1.329271821,0.023870348,-0.001240532,1.306642005,0.080833257,1.4177E-06
0.678090239,1.248713132,1.339414262,0.033701082,-0.001238619,1.306951798,0.09070113,1.41824E-06
0.682210897,1.248998562,1.321469915,0.015555941,-0.001246976,1.307160951,0.072471353,1.41862E-06
0.686331554,1.249001597,1.297048973,-0.008773012,-0.001255072,1.307077058,0.048047376,1.41835E-06
0.690452212,1.248808199,1.295276183,-0.010367249,-0.001253149,1.306896582,0.046467984,1.41783E-06
0.694572869,1.248754099,1.314367258,0.008681743,-0.001244947,1.306930462,0.065613158,1.41775E-06
0.698693527,1.248974506,1.32535604,0.019405921,-0.001242209,1.307192327,0.076381534,1.4182E-06
0.702814184,1.249236431,1.311205657,0.005060429,-0.001248959,1.307394187,0.061969226,1.41858E-06
0.706934842,1.249260184,1.288560966,-0.017519328,-0.001256591,1.307336886,0.039300782,1.41839E-06
0.71195144,1.24905938,1.28646442,-0.019431231,-0.001254531,1.307150183,0.03740504,1.41786E-06
0.716968038,1.249055423,1.306581341,0.000589899,-0.001246234,1.307237676,0.057525918,1.4179E-06
0.721984636,1.24933232,1.308264445,0.001993414,-0.001247209,1.307518241,0.058932125,1.41842E-06
0.727001234,1.249479558,1.285352686,-0.020970095,-0.00125591,1.307578691,0.035873128,1.4185E-06
0.732017832,1.249331672,1.274610736,-0.03153944,-0.001257481,1.307407656,0.025279065,1.41804E-06
0.73703443,1.249238232,1.28963612,-0.016503646,-0.001250215,1.307389981,0.040397888,1.41788E-06
0.742051029,1.249428585,1.298883035,-0.007487443,-0.001247665,1.307618143,0.04945445,1.41828E-06
0.747067627,1.249624222,1.282914765,-0.023582402,-0.001254316,1.307751483,0.033290543,1.41853E-06
0.752084225,1.24955145,1.267160982,-0.039211906,-0.001258424,1.307631311,0.017609532,1.41821E-06
0.757100823,1.249413191,1.275243683,-0.031046245,-0.001253294,1.307543222,0.025830492,1.41792E-06
0.762117421,1.24950899,1.288366983,-0.018081106,-0.001248506,1.307696595,0.038857994,1.41817E-06
0.767134019,1.24971256,1.280411791,-0.026204356,-0.001252366,1.307868514,0.030699231,1.41851E-06
0.772150618,1.249716757,1.263437712,-0.043120346,-0.001257675,1.307815733,0.013720955,1.41836E-06
0.777167216,1.249574795,1.264479423,-0.041961015,-0.001255119,1.307695557,0.014904628,1.41803E-06
0.783235129,1.249612014,1.279272565,-0.027279631,-0.001249072,1.307801268,0.029660551,1.41817E-06
0.789303042,1.249810601,1.272767626,-0.033955419,-0.001252258,1.307975303,0.022957025,1.41851E-06
0.795370955,1.249785376,1.257723117,-0.048923564,-0.00125651,1.307903191,0.007937741,1.41831E-06
0.801438868,1.249666477,1.264543037,-0.042033466,-0.001251995,1.307828498,0.014876559,1.41808E-06
0.807506781,1.249770717,1.273929001,-0.03279728,-0.001248636,1.307974917,0.024158284,1.41834E-06
0.813574694,1.249899567,1.26315778,-0.043653827,-0.001252854,1.308064461,0.013258213,1.41851E-06
0.819642607,1.249815987,1.255534555,-0.051176253,-0.001254008,1.307964816,0.005718568,1.41826E-06
0.82571052,1.249760778,1.265777851,-0.040935477,-0.001248977,1.307962304,0.016017073,1.41819E-06
0.831778433,1.249888217,1.268970529,-0.037885686,-0.001248225,1.30810444,0.019082312,1.41847E-06
0.837846346,1.249940599,1.25806554,-0.048801741,-0.001251937,1.308119218,0.008124941,1.41849E-06
0.843914259,1.249843494,1.257477864,-0.049304318,-0.00125057,1.308032752,0.00763437,1.41827E-06
0.849982172,1.249850016,1.267396688,-0.039442465,-0.001246385,1.308085538,0.017546671,1.41834E-06
0.857589781,1.249974561,1.263830483,-0.043119354,-0.001248077,1.308197913,0.013855922,1.41857E-06
0.86519739,1.249920587,1.257803466,-0.049078098,-0.001249086,1.308130651,0.007882879,1.4184E-06
0.872804999,1.24989111,1.267037127,-0.039864298,-0.001244845,1.308146271,0.017146017,1.41839E-06
0.880412608,1.249991245,1.266673033,-0.040327482,-0.001245351,1.308245867,0.016681789,1.4186E-06
0.888020217,1.249963603,1.26140892,-0.045548784,-0.001246528,1.308204232,0.011445317,1.4185E-06
0.895627826,1.249924312,1.268705156,-0.0382523,-0.001243102,1.308200558,0.018780844,1.41846E-06
0.903235435,1.250000865,1.270552045,-0.036489452,-0.001242787,1.308284284,0.02055118,1.41864E-06
0.912815127,1.24998152,1.266877854,-0.040133866,-0.001243591,1.308255311,0.016896334,1.41857E-06
0.92239482,1.249964851,1.274361674,-0.032669794,-0.001240467,1.308271936,0.024396824,1.41859E-06
0.931974513,1.250020703,1.273984479,-0.033099561,-0.001240964,1.308325005,0.023963777,1.41871E-06
0.941554205,1.249981671,1.275094745,-0.031958178,-0.001240138,1.308293061,0.025113074,1.41864E-06
0.953717994,1.250009219,1.281037058,-0.02606682,-0.001238273,1.308342151,0.031027839,1.41875E-06
0.965881783,1.250009634,1.280921813,-0.026179836,-0.001238484,1.308340132,0.030912179,1.41876E-06
0.978045572,1.250003596,1.286413355,-0.02070306,-0.001236697,1.308353112,0.036409759,1.41879E-06
0.993848706,1.250020123,1.288345748,-0.018788466,-0.001236635,1.308370848,0.038325625,1.41885E-06
0.996165479,1.250014322,1.288785692,-0.018343952,-0.001236505,1.308366149,0.03877137,1.41885E-06
0.998482253,1.250008867,1.289634355,-0.017492776,-0.001236233,1.308363364,0.039625488,1.41884E-06
0.999807963,1.250007064,1.290251101,-0.016876381,-0.001236043,1.308363525,0.040244036,1.41884E-06
0.999949212,1.250006955,1.290319811,-0.016807798,-0.001236022,1.308363631,0.040312856,1.41884E-06
0.999963337,1.250006945,1.290326698,-0.016800925,-0.00123602,1.308363643,0.040319753,1.41884E-06
0.999977462,1.250006935,1.290333587,-0.01679405,-0.001236018,1.308363655,0.040326652,1.41884E-06
0.999984525,1.25000693,1.290337032,-0.016790611,-0.001236017,1.308363661,0.040330102,1.41884E-06
0.999991587,1.250006925,1.290340479,-0.016787172,-0.001236016,1.308363667,0.040333553,1.41884E-06
0.999995118,1.250006923,1.290342202,-0.016785453,-0.001236015,1.30836367,0.040335279,1.41884E-06
0.999998649,1.250006921,1.290343925,-0.016783733,-0.001236015,1.308363673,0.040337005,1.41884E-06
0.999998826,1.25000692,1.290344011,-0.016783647,-0.001236015,1.308363673,0.040337091,1.41884E-06
0.999999003,1.25000692,1.290344098,-0.016783561,-0.001236015,1.308363673,0.040337177,1.41884E-06
0.999999885,1.25000692,1.290344529,-0.016783131,-0.001236015,1.308363674,0.040337609,1.41884E-06
0.999999929,1.25000692,1.29034455,-0.016783109,-0.001236015,1.308363674,0.04033763,1.41884E-06
0.999999974,1.25000692,1.290344572,-0.016783088,-0.001236015,1.308363674,0.040337652,1.41884E-06
0.999999996,1.25000692,1.290344582,-0.016783077,-0.001236015,1.308363674,0.040337663,1.41884E-06
0.999999998,1.25000692,1.290344583,-0.016783076,-0.001236015,1.308363674,0.040337664,1.41884E-06
0.999999998,1.25000692,1.290344584,-0.016783076,-0.001236015,1.308363674,0.040337664,1.41884E-06
0.999999998,1.25000692,1.290344584,-0.016783076,-0.001236015,1.308363674,0.040337664,1.41884E-06
0.999999999,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344584,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41884E-06
1,1.25000692,1.290344585,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41885E-06
1,1.25000692,1.290344585,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41885E-06
1,1.25000692,1.290344585,-0.016783075,-0.001236015,1.308363674,0.040337665,1.41885E-06
1.000000002,1.25000692,1.290344585,-0.016783074,-0.001236015,1.308363674,0.040337666,1.41887E-06
1.000000009,1.25000692,1.290344589,-0.016783071,-0.001236015,1.308363674,0.040337669,1.41895E-06
1.000000043,1.25000692,1.290344606,-0.016783054,-0.001236015,1.308363674,0.040337686,1.41935E-06
1.000000217,1.250006922,1.29034469,-0.016782969,-0.001236015,1.308363674,0.040337768,1.42137E-06
1.000001084,1.250006932,1.290345114,-0.016782547,-0.001236015,1.308363675,0.040338182,1.43149E-06
1.000005421,1.25000698,1.29034723,-0.016780434,-0.001236014,1.308363679,0.040340251,1.48251E-06
1.000027105,1.250007232,1.290357818,-0.016769868,-0.001236011,1.308363697,0.040350586,1.74774E-06
1.000135525,1.250008753,1.290410823,-0.016716975,-0.001235996,1.308363794,0.04040207,3.32697E-06
1.000677626,1.250022854,1.290676373,-0.01645212,-0.001235924,1.308364417,0.04065352,1.75336E-05
1.003388132,1.250253318,1.291881202,-0.015253287,-0.001235705,1.308370193,0.041627883,0.000244163
1.008240838,1.251303421,1.292909769,-0.014235425,-0.00123602,1.308381214,0.041606348,0.001277876
1.016420419,1.254770068,1.293380286,-0.013753441,-0.00123742,1.308371147,0.038610218,0.004731355
1.0246,1.260209374,1.295928341,-0.011189839,-0.001238627,1.308356807,0.035718967,0.010159524
1.032779582,1.267439114,1.297748785,-0.009367189,-0.001240809,1.308356782,0.030309671,0.017351129
1.040959163,1.276203039,1.298286013,-0.008806729,-0.001243722,1.308336464,0.022082974,0.026086307
1.049138744,1.286297625,1.300372719,-0.006696578,-0.001246301,1.308315598,0.014075094,0.036154498
1.057318325,1.297535572,1.301741395,-0.005315229,-0.001249466,1.30830609,0.004205823,0.047348106
1.067255924,1.312382243,1.302427776,-0.004595186,-0.001253636,1.308276598,-0.009954466,0.062154189
1.077193523,1.328226961,1.304284397,-0.002711489,-0.001257369,1.308253256,-0.023942563,0.077957313
1.080395623,1.333495832,1.304636591,-0.00235366,-0.001258675,1.308248927,-0.02885924,0.083208855
1.083597722,1.338819324,1.304696604,-0.002285968,-0.001260058,1.30824263,-0.03412272,0.088516243
1.087249283,1.344939742,1.304709646,-0.00226063,-0.001261591,1.308231867,-0.040230096,0.094622378
1.087661691,1.345633733,1.304723137,-0.002245584,-0.001261755,1.308230476,-0.040910596,0.09531503
1.087712814,1.345719746,1.30472513,-0.002243397,-0.001261775,1.308230303,-0.040994616,0.09540088
1.087712815,1.345719745,1.30472513,-0.002243397,-0.001261775,1.308230303,-0.040994615,0.095400878
1.087712817,1.345719743,1.30472513,-0.002243397,-0.001261775,1.308230303,-0.040994613,0.095400877
1.087712825,1.345719736,1.304725131,-0.002243397,-0.001261775,1.308230303,-0.040994605,0.09540087
1.087712863,1.345719699,1.304725132,-0.002243395,-0.001261775,1.308230303,-0.040994567,0.095400833
1.087713054,1.345719515,1.304725141,-0.002243388,-0.001261775,1.308230304,-0.040994374,0.095400651
1.087714012,1.345718595,1.304725183,-0.002243349,-0.001261775,1.308230307,-0.040993411,0.095399737
1.087718798,1.345713992,1.304725395,-0.002243154,-0.001261772,1.308230321,-0.040988596,0.095395172
1.087742732,1.345690981,1.304726466,-0.002242169,-0.001261757,1.308230392,-0.040964515,0.095372347
1.087862399,1.345576008,1.304732047,-0.002237013,-0.001261685,1.308230745,-0.040843961,0.095258303
1.088460737,1.345003192,1.304765804,-0.002205376,-0.001261324,1.308232505,-0.040237388,0.094690128
1.091452425,1.342190316,1.305066035,-0.001916162,-0.001259524,1.308241721,-0.037124281,0.091899625
1.106410864,1.329332884,1.306133893,-0.00090892,-0.001251992,1.308294806,-0.023198991,0.079123613
1.127697953,1.314048969,1.306261845,-0.000834929,-0.001244487,1.308341261,-0.007787124,0.063929535
1.148985043,1.301716592,1.305982975,-0.001152712,-0.00123962,1.308375307,0.004266383,0.051653158
1.170272133,1.291759352,1.304978753,-0.002177352,-0.001236729,1.308392834,0.013219402,0.041733963
1.191559222,1.283724018,1.303501384,-0.003666637,-0.001235231,1.308403253,0.019777366,0.033719576
1.212846312,1.277236558,1.301696591,-0.005474772,-0.001234656,1.308406019,0.024460033,0.027244173
1.234133401,1.272000143,1.299654822,-0.007515555,-0.001234706,1.308405083,0.027654679,0.02201229
1.255420491,1.267772245,1.297570184,-0.009595835,-0.001235104,1.308401123,0.029797939,0.01778513
1.28105884,1.263743329,1.295121172,-0.012037508,-0.001235821,1.308394501,0.031377843,0.013753853
1.306697189,1.260629575,1.292946322,-0.014204128,-0.00123659,1.30838704,0.032316748,0.01063638
1.332335538,1.258222558,1.291160481,-0.015981817,-0.00123729,1.308379588,0.032937923,0.008225579
1.365401165,1.25590214,1.289570065,-0.017562876,-0.001237987,1.308370928,0.033667925,0.005901209
1.398466792,1.254236896,1.288838482,-0.018286639,-0.001238421,1.308363542,0.034601586,0.004233762
1.43952321,1.252804216,1.28897592,-0.018141596,-0.001238667,1.308356183,0.036171704,0.002800423
1.480579628,1.25185497,1.290024422,-0.017087004,-0.001238698,1.308350124,0.038169451,0.0018525
1.534344626,1.251074908,1.292013209,-0.015091126,-0.001238685,1.308343021,0.040938302,0.001075403
1.588109625,1.250620808,1.293946621,-0.013150337,-0.001238799,1.308335757,0.043325813,0.000624534
1.664558074,1.250278403,1.295479189,-0.011606202,-0.001239309,1.3083247,0.045200786,0.000285672
1.761479406,1.250093536,1.295171921,-0.011898767,-0.001240203,1.308310892,0.045078385,0.000104632
1.893552202,1.250006978,1.293514982,-0.013541746,-0.001240863,1.308297591,0.043508003,2.57185E-05
2.093522519,1.249970452,1.29336593,-0.013683049,-0.001240633,1.308289612,0.043395478,3.06928E-06
2.463776143,1.24995055,1.293248204,-0.013790028,-0.001240657,1.308278889,0.043297653,1.20548E-06
3.12944824,1.249929836,1.294135031,-0.012899829,-0.001240447,1.308275307,0.044205195,1.45052E-06
3.795120337,1.249916959,1.293184071,-0.013851313,-0.001240649,1.308276032,0.043267112,1.40101E-06
4.633764724,1.249896792,1.293931003,-0.013105372,-0.001240497,1.308276872,0.044034211,1.41105E-06
5.961715832,1.249867139,1.293449118,-0.013587736,-0.001240557,1.308277411,0.043581979,1.409E-06
8.842622949,1.24980014,1.293662248,-0.01337444,-0.001240541,1.308277228,0.043862108,1.40937E-06
16.30968497,1.249627815,1.293605207,-0.013432062,-0.001240538,1.308277808,0.043977392,1.40933E-06
30.42099701,1.249300342,1.29364664,-0.013389806,-0.001240532,1.308276979,0.044346298,1.40933E-06
44.53230906,1.248973381,1.293620187,-0.013415648,-0.001240554,1.308276388,0.044646805,1.40934E-06
62.13343769,1.248566111,1.293604139,-0.013431655,-0.001240569,1.308276363,0.045038029,1.40934E-06
79.73456633,1.248159124,1.293590638,-0.013445559,-0.001240572,1.30827677,0.045431515,1.40935E-06
103.1409933,1.247617512,1.293589978,-0.013446388,-0.001240573,1.308276939,0.045972466,1.40936E-06
126.5474202,1.247075623,1.293600099,-0.013436181,-0.001240571,1.308276851,0.046524476,1.40937E-06
160.7541957,1.246283704,1.293605434,-0.013430646,-0.001240574,1.308276654,0.04732173,1.40938E-06
205.0907062,1.245257279,1.293606443,-0.013429315,-0.001240585,1.308276343,0.048349164,1.4094E-06
271.8958834,1.243710834,1.293604535,-0.013430905,-0.001240599,1.308276039,0.049893701,1.40943E-06
396.0961631,1.24083584,1.29360178,-0.013433167,-0.001240624,1.30827557,0.052765939,1.40947E-06
751.2817973,1.232613981,1.293597505,-0.013436063,-0.001240692,1.30827426,0.060983524,1.40961E-06
2479.281797,1.192614058,1.293582758,-0.013444089,-0.001241019,1.308267866,0.100968699,1.41027E-06
3387.075056,1.171600308,1.293578936,-0.013444398,-0.001241187,1.308264521,0.121978627,1.41061E-06
4294.868314,1.158627185,1.2096787,-0.013430779,-0.001241082,1.224350561,0.051051515,1.41058E-06
4941.529535,1.151143499,1.13480834,-0.013428905,-0.001240958,1.149478204,-0.016335159,1.41049E-06
5588.190756,1.143658904,1.06301185,-0.013406538,-0.001240833,1.077659221,-0.080647055,1.4104E-06
6578.139329,1.132201035,0.958856785,-0.013385111,-0.001240656,0.973482552,-0.17334425,1.41028E-06
6955.340272,1.12783532,0.920960937,-0.013382113,-0.001240597,0.935583647,-0.206874384,1.41024E-06
7153.357245,1.125543485,0.901456219,-0.013380869,-0.001240566,0.916077654,-0.224087265,1.41022E-06
7351.374219,1.123251841,0.941834791,-0.013385965,-0.001240675,0.956461431,-0.181417049,1.41037E-06
7495.989345,1.121577691,0.986136829,-0.013389529,-0.001240802,1.000767159,-0.135440862,1.41053E-06
7640.604471,1.119903926,1.031737707,-0.013401894,-0.001240933,1.046380534,-0.088166219,1.4107E-06
8363.680103,1.111535135,1.280128679,-0.01344657,-0.001241633,1.294816883,0.168593544,1.41156E-06
10091.6801,1.091536875,2.022823469,-0.013564959,-0.00124356,2.037631988,0.931286594,1.41393E-06
10610.0801,1.085534983,2.290219894,-0.01365783,-0.001244212,2.305121936,1.204684911,1.41472E-06
10765.6001,1.083735011,2.37472076,-0.013684623,-0.001244412,2.389649795,1.290985749,1.41497E-06
10800,1.083329396,2.390056901,-0.013688534,-0.001244458,2.404989893,1.306727505,1.41501E-06
10800,1.083329396,2.390056901,-0.013688534,-0.001244458,2.404989893,1.306727505,1.41501E-06
10800,1.083329396,2.390056901,-0.013688534,-0.001244458,2.404989893,1.306727505,1.41501E-06
10800.00112,1.083425596,2.390098339,-0.013687546,-0.001244476,2.405030362,1.306672743,1.41501E-06
10800.00224,1.083504512,2.390140627,-0.013684771,-0.001244485,2.405069883,1.306636115,1.41501E-06
10800.00337,1.083558838,2.390183699,-0.013680503,-0.001244483,2.405108685,1.306624861,1.41501E-06
10800.00449,1.083585021,2.39022725,-0.01367528,-0.001244469,2.405147,1.306642229,1.415E-06
10800.00561,1.083583244,2.390270777,-0.013669815,-0.001244446,2.405185037,1.306687533,1.415E-06
10800.00673,1.083556966,2.390313648,-0.013664899,-0.001244414,2.405222961,1.306756682,1.415E-06
10800.00786,1.08351213,2.390355206,-0.013661291,-0.001244378,2.405260876,1.306843076,1.415E-06
10800.00898,1.083456175,2.390394873,-0.013659608,-0.001244341,2.405298822,1.306938698,1.415E-06
10800.0101,1.083396998,2.390432244,-0.013660228,-0.001244306,2.405336779,1.307035246,1.415E-06
10800.01122,1.083341994,2.390467161,-0.013663235,-0.001244276,2.405374672,1.307125167,1.415E-06
10800.01235,1.083297269,2.39049975,-0.01366839,-0.001244252,2.405412393,1.307202481,1.415E-06
10800.01347,1.083267083,2.390530414,-0.013675161,-0.001244236,2.405449811,1.307263331,1.415E-06
10800.01459,1.083253553,2.390559792,-0.013682779,-0.001244226,2.405486797,1.307306238,1.415E-06
10800.01571,1.083256609,2.390588671,-0.013690341,-0.001244223,2.405523236,1.307332062,1.415E-06
10800.01684,1.083274186,2.390617889,-0.013696926,-0.001244225,2.40555904,1.307343703,1.41501E-06
10800.01796,1.083302631,2.390648216,-0.013701715,-0.001244229,2.40559416,1.307345585,1.41501E-06
10800.01908,1.083337267,2.390680249,-0.013704105,-0.001244233,2.405628587,1.307342982,1.41501E-06
10800.0202,1.083373056,2.390714327,-0.013703792,-0.001244236,2.405662355,1.307341271,1.41501E-06
10800.02133,1.083405276,2.390750475,-0.013700818,-0.001244235,2.405695528,1.307345199,1.41501E-06
10800.02245,1.08343012,2.390788398,-0.013695568,-0.001244231,2.405728197,1.307358278,1.41501E-06
10800.02384,1.083447158,2.390837098,-0.013686951,-0.001244219,2.405768268,1.307389939,1.415E-06
10800.02524,1.083447861,2.390886032,-0.013677651,-0.001244201,2.405807884,1.307438171,1.415E-06
10800.02663,1.083434322,2.390933427,-0.013669566,-0.00124418,2.405847173,1.307499105,1.415E-06
10800.02803,1.08341115,2.390977659,-0.013664379,-0.001244158,2.405886197,1.307566509,1.415E-06
10800.02943,1.083384135,2.391017591,-0.013663217,-0.001244137,2.405924946,1.307633456,1.415E-06
10800.03082,1.083358934,2.391052812,-0.013666424,-0.001244121,2.405963358,1.307693878,1.415E-06
10800.03222,1.083340113,2.391083737,-0.01367349,-0.001244109,2.406001335,1.307743624,1.415E-06
10800.03361,1.083330605,2.391111529,-0.013683143,-0.001244102,2.406038774,1.307780924,1.415E-06
10800.03501,1.083331532,2.391137879,-0.013693602,-0.0012441,2.40607558,1.307806347,1.41501E-06
10800.0364,1.083342127,2.39116467,-0.013702914,-0.0012441,2.406111684,1.307822543,1.41501E-06
10800.0378,1.083359896,2.39119361,-0.013709342,-0.001244102,2.406147055,1.307833715,1.41501E-06
10800.0392,1.083380973,2.391225899,-0.013711703,-0.001244102,2.406181704,1.307844925,1.41501E-06
10800.04059,1.083400804,2.391261991,-0.013709597,-0.001244099,2.406215688,1.307861187,1.41501E-06
10800.04199,1.083415078,2.391301515,-0.013703493,-0.001244093,2.406249101,1.307886437,1.41501E-06
10800.04338,1.08342073,2.391343334,-0.013694639,-0.001244083,2.406282055,1.307922604,1.415E-06
10800.04478,1.083416702,2.39138577,-0.013684822,-0.001244069,2.40631466,1.307969067,1.415E-06
